mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,param_sketch_eps,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.47838735580444336,0.0171062981041116,0.004635381698608399,0.0008743743401864521,0.25,0,1,0,200,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 200, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18287.323282320205,-18341.054580479453,-19451.29171125856,-17145.167821596748,-17236.746307791094,-18092.31674068921,845.6716709744808,68
0.4959747314453125,0.016565431790770704,0.0038475990295410156,0.001517153581307987,0.25,0,1,0,210,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 210, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18221.05637307363,-18262.231244648974,-19441.92151380565,-17094.46785370291,-17200.406744970034,-18044.016746040237,853.9811788943792,59
0.5242913246154786,0.02052277529801735,0.0064815044403076175,0.0006477239238992684,0.25,0,1,0,220,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 220, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18142.098057577055,-18295.35991010274,-19390.285624464897,-17075.91736675942,-17071.001832726884,-17994.932558326196,866.8519325795943,50
0.559460973739624,0.013607529120239902,0.003822183609008789,0.0015881829450099523,0.25,0,1,0,230,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 230, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18108.758762307363,-18272.05843321918,-19359.025698309077,-17035.730696168663,-16999.02529698202,-17954.919777397263,877.9976790598615,47
0.6014728546142578,0.08236318448992477,0.004136562347412109,0.0012451149011922865,0.25,0,1,0,240,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 240, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18120.252702268837,-18129.41954730308,-19299.797530500855,-17059.519303831337,-16981.37475920377,-17918.072768621576,849.6145851819655,46
0.7654720783233643,0.10928494270058148,0.004543495178222656,0.003290844722953004,0.25,0,1,0,250,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 250, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18102.08916149401,-18153.40261130137,-19263.89331389127,-17006.082058005137,-16898.07609160959,-17884.708647260275,867.9895808322362,42
0.6196465969085694,0.017914829619840294,0.0053348541259765625,0.0018581672714573366,0.25,0,1,0,260,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 260, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18099.65302600599,-18097.379468107876,-19226.783430543663,-16991.88733411815,-16873.96731860017,-17857.93411547517,861.1316090842781,37
0.6523123741149902,0.026873459914578533,0.005466461181640625,0.003156178486377985,0.25,0,1,0,270,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 270, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18004.853475492295,-18115.94450984589,-19149.12410370291,-16942.401300299658,-16854.013979559077,-17813.267473779964,847.5147996595781,35
0.6611454963684082,0.013579665733390728,0.004944896697998047,0.0016746470800489653,0.25,0,1,0,280,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 280, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18017.691473137842,-18029.429794520547,-19111.053898223458,-16902.20893755351,-16829.211071275684,-17777.919034942206,844.3828542776876,34
0.6638198852539062,0.02463705871731431,0.007038116455078125,0.002055970824036688,0.25,0,1,0,290,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 290, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-17989.109147581337,-17969.208235231163,-19066.03409942209,-16925.78262120077,-16772.507023223458,-17744.528225331764,833.288460410197,32
