mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,param_sketch_eps,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04264225959777832,0.005864181587834821,0.006711435317993164,0.003022555202966361,0.25,0,2,0,10,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 10, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-26597.966288527397,-26107.642604880137,-24430.450610017124,-22672.29714255137,-25098.289490582192,-24981.329227311646,1380.6428455480484,180
0.055650186538696286,0.012422141075043453,0.005599880218505859,0.0032009364821527467,0.25,0,2,0,20,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 20, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-22537.14479880137,-21239.878852739726,-21424.37085295377,-19281.97939854452,-21631.62679259418,-21223.00013912671,1067.927759654756,174
0.089790678024292,0.005253769292781441,0.0055253028869628905,0.0020500237230940007,0.25,0,2,0,30,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 30, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-21920.43396832192,-20599.38982234589,-21016.355669413526,-18951.75674229452,-20993.79418610873,-20696.34607769692,973.8855317350833,117
0.11055159568786621,0.017606532642270134,0.007552146911621094,0.0038231842373155933,0.25,0,2,0,40,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 40, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-21691.703619970034,-20054.106137628423,-21113.757504815923,-18961.278373822774,-20633.817075128423,-20490.932542273113,936.0381709718322,98
0.12441911697387695,0.012095943579417921,0.006643152236938477,0.0028490557830442445,0.25,0,2,0,50,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 50, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-21044.543744648974,-19418.152771832192,-20869.40250428082,-18748.431640625,-20520.743632277397,-20120.25485873288,888.9060332074915,71
0.14018306732177735,0.012862157617035618,0.003996562957763672,5.612517171101161e-06,0.25,0,2,0,60,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 60, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20877.606833261987,-19242.805262735445,-20833.92960723459,-18707.435520119863,-20382.315496575342,-20008.818543985446,878.1202029028886,59
0.15721888542175294,0.010334661157458585,0.003913450241088867,0.0025758966494740317,0.25,0,2,0,70,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 70, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20789.75406678082,-18980.717051048803,-20610.403373822774,-18627.894343964042,-20373.227338398974,-19876.399234803084,892.2811582076189,46
0.1711524486541748,0.009934971946918163,0.002805662155151367,0.0015948811528823468,0.25,0,2,0,80,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 80, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20546.349729773116,-18749.752100278252,-20672.479385166953,-18599.166684503423,-20117.684463291953,-19737.08647260274,888.1905603776046,29
0.19540624618530272,0.013087762623359657,0.008627653121948242,0.006120581600440122,0.25,0,2,0,90,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 90, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20358.220074379282,-18724.30138324058,-20569.93644317209,-18487.75684931507,-20146.34065978168,-19657.311081977743,871.971627355883,24
0.19870080947875976,0.011617967597892267,0.006714820861816406,0.00374806860407292,0.25,0,2,0,100,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 100, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20399.923493685787,-18548.455907534248,-20500.974810038526,-18463.599462221748,-20019.776795269692,-19586.54609375,897.1167019531773,20
