mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,param_sketch_eps,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.12077264785766602,0.008716207905989285,0.006359720230102539,0.002925659281314077,0.25,0,3,0,20,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 20, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20130.002461472603,-18484.842305222603,-18032.83324860873,-17782.99248180651,-19309.612772902397,-18748.05665400257,864.5570726032064,18
0.12043619155883789,0.008568256809766242,0.004337406158447266,0.0031072927020267035,0.25,0,3,0,22,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 22, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-19962.058540239726,-18296.866598886987,-17684.098325128423,-17858.555610552226,-19017.06472067637,-18563.728759096746,837.027353583622,17
0.13012523651123048,0.011755859762957815,0.005654239654541015,0.0014698135150104164,0.25,0,3,0,24,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 24, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-19737.635768942637,-18098.58272688356,-17687.35397046233,-17819.806587114726,-18623.671206121577,-18393.410051904964,744.9056657090727,16
0.13932204246520996,0.001819475555557245,0.004658842086791992,0.0017703038033092333,0.25,0,3,0,26,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 26, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-19614.88207673373,-17868.32983732877,-17666.282694777397,-17793.629106913526,-18413.342278467466,-18271.293198844178,718.6082631427507,15
0.1540525436401367,0.010063344512546344,0.004135799407958984,0.0013796150063102098,0.25,0,3,0,28,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 28, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-19659.01740421661,-17757.797650898974,-17616.78986515411,-17714.82866010274,-18557.693359375,-18261.22538794949,775.7579251925505,14
0.16566481590270996,0.007596784198712378,0.007022476196289063,0.002703729720448927,0.25,0,3,0,30,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 30, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-19484.395547945205,-17673.15369488442,-17657.651688249145,-17545.370531892124,-18465.93321917808,-18165.300936429798,736.8338668341432,13
0.14913587570190429,0.014253542471391475,0.003930091857910156,0.002780374562410997,0.25,0,4,0,20,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 20, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-19186.01733732877,-17584.198884310787,-17433.507397795376,-17491.87306025257,-17584.899186643837,-17856.099173266266,667.443779366946,11
0.15985431671142578,0.00859638339263907,0.005449438095092773,0.002016075713051622,0.25,0,4,0,22,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 22, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-19174.393233625855,-17573.646899079624,-17431.61885969606,-17353.788192958047,-17489.750561857876,-17804.63954944349,688.6434803264154,9
0.16520285606384277,0.005630666945668312,0.0036234378814697264,0.0015540770440837202,0.25,0,4,0,24,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 24, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18938.005926262842,-17479.07376391267,-17528.92774775257,-17367.705827268837,-17477.34091395548,-17758.210835830476,592.2477132976529,4
0.18516850471496582,0.00726588020803359,0.003962373733520508,0.0036876562149077098,0.25,0,4,0,26,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 26, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18784.59028520976,-17497.245505136987,-17542.24645494435,-17406.79553724315,-17534.110926797945,-17752.99774186644,518.0300939732812,3
0.20002894401550292,0.013692060086426984,0.004936599731445312,0.0021436273055855113,0.25,0,4,0,28,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 28, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18763.800741117295,-17397.463907320205,-17495.98218107877,-17278.247792701197,-17557.816218964042,-17698.6621682363,540.9076774450504,1
0.20336880683898925,0.005228350710114095,0.004329824447631836,0.0018386444890341818,0.25,0,4,0,30,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 30, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18767.738909995718,-17418.166885166953,-17472.817596853594,-17334.192235659248,-17534.954034674658,-17705.573932470033,535.1650729150715,2
0.17893028259277344,0.008360322874685992,0.004754543304443359,0.001968981032871465,0.25,0,5,0,20,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 0, 'n_estimators': 20, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18689.972709760274,-17682.319750642124,-18572.894063035103,-17180.183393086474,-17427.077402611303,-17910.489463827056,610.8141418871803,12
0.19531650543212892,0.009003931747525465,0.0043581962585449215,0.0026295957256514367,0.25,0,5,0,22,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 0, 'n_estimators': 22, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-18638.11427119007,-17528.32918182791,-18420.77068172089,-17127.974301690923,-17447.296232876713,-17832.4969338613,588.6144811813247,10
