mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,param_sketch_eps,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0660062313079834,0.017685878712261353,0.00562739372253418,0.0038934536842515745,0.25,0,3,0,20,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 20, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29713.973314292114,-29374.54278673835,-29113.1608702957,-30285.113506070145,-31989.128821942446,-30095.183859867753,1024.9014565568618,1
0.05467524528503418,0.00489460460829643,0.0020172595977783203,0.003117752587154901,0.25,0,3,0,22,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 22, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29758.64009296595,-29434.728858646955,-29046.677867383514,-30466.39186151079,-32006.931472009892,-30142.67403050342,1042.1252384846402,4
0.060285091400146484,0.0025848009437179575,0.0051482200622558595,0.003648211956303852,0.25,0,3,0,24,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 24, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29703.673527105733,-29518.20407706093,-28933.041190636202,-30494.530519334534,-31995.782121178057,-30129.04628706309,1058.5631563134152,3
0.06524543762207032,0.004003256156781993,0.003732633590698242,0.003476769564827328,0.25,0,3,0,26,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 26, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29715.05838373656,-29488.721578181005,-28725.888636872758,-30580.664455935253,-32121.392550022483,-30126.345120949612,1159.6222858056083,2
0.07022686004638672,0.0009577522163042719,0.004017400741577149,0.003373853990302767,0.25,0,3,0,28,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 28, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29731.584887432797,-29546.13309251792,-28684.6345766129,-30794.50587342626,-32117.961148268885,-30174.96391565175,1180.8611424709038,5
0.0973811149597168,0.01982639441485591,0.005738639831542968,0.006223486259261145,0.25,0,3,0,30,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 3, 'min_child_weight': 0, 'n_estimators': 30, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29755.01449092742,-29652.993447580644,-28651.043374775985,-30803.05732913669,-32093.425022482013,-30191.106732980545,1170.0287095191088,6
0.07303485870361329,0.013474579182778038,0.009284687042236329,0.006085566614468428,0.25,0,4,0,20,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 20, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29747.862301187277,-30229.890008960574,-29062.113519265233,-30664.105272032375,-31840.04398044065,-30308.803016377224,932.3148646038229,8
0.08262143135070801,0.015032663549162549,0.007260370254516602,0.004334232527363567,0.25,0,4,0,22,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 22, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29727.59097782258,-30202.95460909498,-29065.598594310035,-30543.59723471223,-31848.541872751797,-30277.656657738327,929.0470544211802,7
0.08711276054382325,0.004251461214590067,0.0038426876068115234,0.004071014047088103,0.25,0,4,0,24,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 24, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29511.38970094086,-30256.295054883514,-29295.511032706094,-30696.737887814747,-31945.755536196044,-30341.137842508255,947.6565873291256,9
0.1105072021484375,0.020138175490430038,0.00504755973815918,0.004605173665636417,0.25,0,4,0,26,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 26, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29665.34382000448,-30196.799521169356,-29338.71600582437,-30668.839590827338,-31993.63028327338,-30372.665844219788,929.0350131934869,10
0.11248173713684081,0.013633672459824797,0.012079334259033203,0.008107495586092441,0.25,0,4,0,28,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 28, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29874.06328405018,-30115.61953965054,-29447.813088037634,-30927.561628821943,-32136.918221672662,-30500.395152446592,949.6264358720216,12
0.1302743911743164,0.015929816375603548,0.0067654609680175785,0.00720305138589914,0.25,0,4,0,30,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 4, 'min_child_weight': 0, 'n_estimators': 30, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-29908.288754480287,-30073.705729166668,-29393.07837701613,-30976.514978642088,-32122.869801034172,-30494.891528067867,961.0168485932612,11
0.09616518020629883,0.017303508483940154,0.0033402442932128906,0.0036112786516746694,0.25,0,5,0,20,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 0, 'n_estimators': 20, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-30336.651223678316,-30832.59814628136,-30478.862091173836,-31752.86856452338,-33392.01753597122,-31358.59951232562,1130.0646544629276,13
0.10630383491516113,0.02491193916294032,0.005264759063720703,0.00721347005820591,0.25,0,5,0,22,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 0, 'n_estimators': 22, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-30499.24229950717,-30917.26495295699,-30611.145889336916,-31758.011465827338,-33262.39156643435,-31409.611234812553,1025.9533172388813,14
0.11052560806274414,0.014839309244180374,0.005212593078613281,0.0034988114582316485,0.25,0,5,0,24,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 0, 'n_estimators': 24, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-30604.615073364694,-31060.15178371416,-30653.857218862006,-31779.772763039568,-33307.67313961331,-31481.213995718746,1005.5176413292262,15
0.1057851791381836,0.012558788971741381,0.004030370712280273,0.004225826212850346,0.25,0,5,0,26,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 0, 'n_estimators': 26, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-30835.067302307347,-31200.607974910396,-30705.655409946237,-31781.714394109713,-33413.52340939748,-31587.313698134232,986.4654919100961,16
0.11301221847534179,0.014219328002362877,0.006737899780273437,0.007439506205049077,0.25,0,5,0,28,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 0, 'n_estimators': 28, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-30906.757084453406,-31299.85845094086,-30917.86161514337,-31909.44039455935,-33617.038753372304,-31730.19125969386,1011.47746741184,17
0.12026348114013671,0.016750864974242812,0.005133199691772461,0.004271119570272955,0.25,0,5,0,30,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 5, 'min_child_weight': 0, 'n_estimators': 30, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-31105.53561827957,-31416.359038978495,-30813.336553539426,-32098.18305980216,-33720.238365557554,-31830.73052723144,1036.7712006248837,18
