mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,param_sketch_eps,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.37603230476379396,0.021995294301165993,0.004560947418212891,0.0023709323677507583,0.25,0,2,0,200,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 200, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20574.548640839042,-21651.634899400684,-20300.80123608733,-19583.434423159248,-18068.70146618151,-20035.82413313356,1187.0559741818608,1
0.42110428810119627,0.02160492623809496,0.007255268096923828,0.00237150053142449,0.25,0,2,0,210,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 210, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20541.510889340752,-21697.257183754282,-20381.299497003423,-19537.013698630137,-18062.876083583047,-20043.99147046233,1206.3527206367714,6
0.4675110340118408,0.039006852918185835,0.006154155731201172,0.0015363033435607844,0.25,0,2,0,220,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 220, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20587.19131260702,-21822.48341181507,-20386.62936108733,-19539.689506635274,-18043.888397634844,-20075.976397955907,1251.0090305648898,11
0.41833906173706054,0.013701709460173815,0.005860567092895508,0.0013092655231249546,0.25,0,2,0,230,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 230, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20655.308901434077,-21723.533764982876,-20369.485164276542,-19432.372792701197,-18068.409848565923,-20049.822094392122,1231.044080127931,8
0.45551557540893556,0.009866056770155392,0.004034185409545898,0.0028516370341111342,0.25,0,2,0,240,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 240, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20670.915988869863,-21718.41806239298,-20368.66902557791,-19467.142002889555,-17979.649360552226,-20040.958888056506,1256.6918437347867,3
0.4758265972137451,0.011938539047796235,0.007564830780029297,0.004379008534728367,0.25,0,2,0,250,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 250, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20702.310760916094,-21695.821155286816,-20445.954529644692,-19449.97628157106,-17922.628250749145,-20043.338195633558,1278.7911258327972,5
0.5817127227783203,0.029352148887610674,0.005059337615966797,0.00031591743227319476,0.25,0,2,0,260,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 260, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20752.595636237158,-21696.772126498287,-20430.01917005565,-19440.592666416953,-17883.42940657106,-20040.68180115582,1297.296028257876,2
0.5777175903320313,0.010510298926351736,0.00433807373046875,0.002738183858860718,0.25,0,2,0,270,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 270, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20751.10094713185,-21675.416845034248,-20456.53862104024,-19436.491679152397,-17929.743016909248,-20049.858221853596,1278.333144542274,9
0.63516845703125,0.033607337868807256,0.004456090927124024,0.0022490609163531555,0.25,0,2,0,280,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 280, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20764.20099796661,-21561.30760380993,-20518.900270226884,-19414.527771832192,-17955.775725064213,-20042.942473779967,1249.267979688122,4
0.6509021282196045,0.042071877161452664,0.004945230484008789,0.0014542105745384741,0.25,0,2,0,290,0.03,approx,"{'eta': 0.25, 'gamma': 0, 'max_depth': 2, 'min_child_weight': 0, 'n_estimators': 290, 'sketch_eps': 0.03, 'tree_method': 'approx'}",-20791.207459332192,-21570.122658925513,-20502.337502675513,-19456.259377675513,-17909.855281464042,-20045.956456014555,1264.7083619483967,7
